pid,A,Y,X
3227,0.0,-3.4193,-1.7262
3228,1.0,2.5962,0.3805
3229,1.0,0.364,-0.2607
3230,0.0,-1.0806,-1.0746
3231,1.0,2.0906,0.252
3232,1.0,1.6377,0.4781
3233,1.0,4.7471,0.5629
3234,0.0,-0.2252,-0.8554
3235,1.0,1.5982,0.5546
3236,1.0,1.676,-0.8923
3237,1.0,4.8334,1.1003
3238,0.0,-3.3549,-0.8844
3239,1.0,4.4778,1.4959
3240,0.0,2.9755,0.8172
3241,0.0,-0.8974,-0.807
3242,0.0,-0.289,0.0554
3243,0.0,-1.8027,-0.3507
3244,0.0,0.2558,-0.5889
3245,0.0,0.4139,0.4019
3246,1.0,0.8149,-0.6087
3247,1.0,0.2371,-0.2518
3248,0.0,-0.5248,-0.4233
3249,0.0,2.6409,1.411
3250,0.0,0.8531,1.4763
3251,0.0,-0.8605,-0.7826
3252,0.0,-1.4781,-0.6121
3253,0.0,1.6843,1.1157
3254,1.0,5.3383,1.7381
3255,1.0,3.04,1.0427
3256,1.0,3.7804,0.1284
3257,1.0,4.6661,1.5103
3258,0.0,-0.4215,-1.3893
3259,0.0,-3.4942,-2.5048
3260,1.0,3.5483,2.2211
3261,0.0,0.5161,-0.347
3262,0.0,-2.3706,-1.9145
3263,0.0,-0.842,-0.5351
3264,1.0,1.1737,0.1851
3265,0.0,0.3026,-0.3734
3266,1.0,4.5457,1.6737
3267,0.0,-1.6006,-1.2554
3268,1.0,4.3992,2.0587
3269,0.0,-1.9116,-1.7188
3270,0.0,-2.5942,-1.4654
3271,1.0,2.7504,0.7927
3272,1.0,0.6158,0.094
3273,0.0,1.9468,0.8631
3274,0.0,-0.3612,-0.1674
3275,0.0,0.0938,0.3031
3276,1.0,1.8546,0.1249
3277,0.0,-3.036,-0.2935
3278,0.0,-1.7912,-0.0768
3279,1.0,0.4123,0.614
3280,0.0,0.7106,0.0538
3281,1.0,3.2551,1.639
3282,0.0,1.4086,0.6722
3283,0.0,1.0294,-0.117
3284,0.0,0.8013,1.3838
3285,0.0,-1.9484,-0.6543
3286,1.0,3.4627,0.5196
3287,0.0,-1.8336,-1.3061
3288,1.0,3.2808,0.5992
3289,0.0,-1.6045,-0.6369
3290,1.0,3.8289,1.064
3291,1.0,1.9961,-0.5994
3292,1.0,1.865,-0.1198
3293,0.0,-2.2678,-0.7259
3294,1.0,2.5474,0.2442
3295,0.0,-0.2502,-0.9402
3296,0.0,-2.103,-0.6373
3297,1.0,5.4896,1.973
3298,0.0,-1.2293,-1.2997
3299,1.0,4.4939,1.1004
3300,0.0,0.0269,-1.2267
3301,0.0,-1.5861,-1.1228
3302,1.0,4.7248,0.9134
3303,0.0,-3.1011,-2.6784
3304,1.0,3.3324,1.0555
3305,1.0,2.8091,0.3959
3306,0.0,-2.2953,-1.4855
3307,0.0,-0.0671,-0.4228
3308,1.0,3.147,0.5005
3309,0.0,0.6746,0.5093
3310,0.0,0.5687,0.1206
3311,1.0,1.7661,0.2158
3312,1.0,0.9113,0.9413
3313,1.0,2.3417,1.0962
3314,0.0,-1.9053,-0.9234
3315,1.0,2.2739,-0.5482
3316,0.0,-3.015,-1.7934
3317,1.0,2.2605,0.6856
3318,0.0,-3.5122,-1.8402
3319,1.0,1.7037,-0.1065
3320,1.0,-0.1075,-1.5442
3321,0.0,2.3862,-0.3041
3322,0.0,1.3432,0.6945
3323,1.0,5.9674,2.3211
3324,1.0,1.0236,0.8037
3325,0.0,0.8883,0.7623
3326,0.0,0.3006,1.0182
3327,1.0,2.2729,0.6862
3328,1.0,5.4507,2.0105
3329,0.0,-0.6864,-0.5349
3330,0.0,-3.6338,-1.7506
3331,0.0,-2.6247,-0.3867
3332,0.0,0.2314,0.5142
3333,0.0,1.146,-0.2666
3334,1.0,3.8983,0.0075
3335,1.0,2.897,0.6842
3336,0.0,0.2929,-0.5578
3337,0.0,-1.8411,-0.981
3338,1.0,3.8151,1.2456
3339,1.0,2.1306,0.0196
3340,0.0,0.6866,-0.2376
3341,1.0,2.5206,0.4213
3342,1.0,0.7918,-0.6079
3343,0.0,-1.1259,-0.774
3344,0.0,-0.1499,0.7124
3345,1.0,4.6799,1.6973
3346,1.0,1.8901,-0.4939
3347,1.0,1.8257,-0.3889
3348,1.0,0.723,-0.5208
3349,1.0,2.5513,0.2638
3350,0.0,-3.9041,-2.0238
3351,0.0,-0.9183,-0.6744
3352,1.0,2.046,1.5489
3353,1.0,1.7599,-0.0828
3354,0.0,0.6126,0.466
3355,1.0,2.3958,0.7474
3356,1.0,2.9091,-0.2182
3357,1.0,4.0607,0.5793
3358,0.0,0.7648,0.753
3359,1.0,3.3276,-0.1993
3360,1.0,2.0588,-0.2882
3361,0.0,0.0047,-0.3921
3362,0.0,-2.5881,-0.942
3363,1.0,2.994,0.4573
3364,0.0,0.1979,1.1942
3365,0.0,-3.2605,-1.8513
3366,1.0,2.4842,0.2451
3367,1.0,2.0708,0.8619
3368,0.0,0.0666,0.0
3369,1.0,2.1414,0.5795
3370,1.0,4.603,0.9334
3371,0.0,1.2432,-0.5263
3372,1.0,2.5483,-0.1697
3373,0.0,-0.753,-0.7509
3374,0.0,-1.5384,-1.5321
3375,1.0,-0.3623,-0.845
3376,1.0,3.4737,0.3576
3377,1.0,1.1141,-0.6814
3378,1.0,2.9545,-0.2189
3379,0.0,0.9655,0.197
3380,1.0,2.0177,0.6676
3381,1.0,4.2459,0.6395
3382,0.0,-0.7054,-0.747
3383,1.0,-0.157,-0.6864
3384,0.0,1.5668,0.7875
3385,1.0,3.6825,0.8324
3386,0.0,-0.8465,-0.6387
3387,0.0,-2.6512,-1.1263
3388,1.0,5.1889,0.6701
3389,0.0,0.8526,0.6979
3390,0.0,1.369,-0.1708
3391,0.0,-2.6681,-1.0078
3392,1.0,3.7126,0.4571
3393,0.0,-1.2827,-0.6979
3394,1.0,3.2063,0.9571
3395,1.0,2.2255,0.48
3396,0.0,-1.7516,-2.1376
3397,1.0,2.3656,-0.3994
3398,0.0,-0.6054,0.7737
3399,0.0,-0.8742,-0.0114
3400,0.0,-0.4331,-0.8896
3401,0.0,0.1702,0.5936
3402,0.0,-1.0628,0.1755
3403,0.0,1.4668,-0.112
3404,0.0,0.4515,-0.7731
3405,1.0,3.2964,-0.2572
3406,0.0,-0.1081,0.6127
3407,0.0,-1.0655,-2.5438
3408,1.0,2.0298,-0.3975
3409,0.0,-1.3537,-1.0256
3410,0.0,0.2353,-0.2166
3411,1.0,3.0701,0.4846
3412,0.0,3.9734,1.1197
3413,1.0,0.9073,-0.7616
3414,1.0,3.609,1.7983
3415,1.0,-0.7066,-1.2058
3416,0.0,-1.5378,-0.4115
3417,1.0,2.8831,0.9255
3418,1.0,1.3601,-0.3073
3419,0.0,-0.42,0.0137
3420,0.0,-1.5499,-0.7935
3421,1.0,3.4102,1.0186
3422,0.0,-0.6934,-0.2842
3423,1.0,-0.3003,-1.2602
3424,0.0,1.5205,0.7792
3425,1.0,5.4972,1.7238
3426,0.0,-4.8152,-2.2657
3427,1.0,1.5137,-0.1131
3428,0.0,-2.3866,-0.7834
3429,1.0,4.0253,0.3173
3430,0.0,-3.0158,-1.5867
3431,1.0,3.3001,0.9369
3432,0.0,-3.5453,-1.7375
3433,1.0,2.6562,0.5443
3434,1.0,1.3729,0.9093
3435,1.0,1.1265,-0.726
3436,1.0,3.1306,0.5828
3437,1.0,3.288,-0.1721
3438,1.0,3.6033,0.9423
3439,0.0,1.2316,-0.2521
3440,0.0,0.2811,0.7879
3441,1.0,2.5406,0.6797
3442,0.0,-3.1484,-2.5769
3443,1.0,3.2763,0.369
3444,1.0,3.8825,1.2972
3445,1.0,0.047,-0.651
3446,1.0,4.3644,0.3238
3447,1.0,1.835,0.3526
3448,1.0,2.8785,0.1626
3449,1.0,1.4913,-0.1974
3450,1.0,2.7657,1.2459
3451,1.0,3.7063,0.004
3452,0.0,0.0189,-1.1144
3453,1.0,-0.3632,0.8474
3454,1.0,2.3629,-0.4444
3455,0.0,-0.4077,0.398
3456,1.0,-0.4089,-0.2912
3457,1.0,0.8455,-0.7849
3458,1.0,1.1878,-0.1886
3459,0.0,2.38,0.7452
3460,1.0,1.8531,0.7521
3461,1.0,-0.7216,-1.0241
3462,0.0,-0.1432,-0.7325
3463,0.0,-3.2429,-1.6537
3464,0.0,-2.365,-0.5599
3465,1.0,2.6568,0.0054
3466,1.0,3.1654,-0.6109
3467,1.0,0.6764,-2.0497
3468,0.0,-1.8746,-0.5176
3469,1.0,2.2495,0.6212
3470,1.0,1.946,1.4207
3471,0.0,2.8036,1.041
3472,0.0,-0.1477,0.9147
3473,1.0,3.8302,0.6577
3474,0.0,0.08,-1.187
3475,0.0,0.3295,-0.8426
3476,1.0,1.4485,-0.7785
3477,0.0,-0.9253,-1.0538
3478,0.0,0.2293,0.9518
3479,0.0,1.5352,1.4676
3480,1.0,1.2541,-0.3154
3481,0.0,-0.3407,-1.4382
3482,0.0,-0.7937,-1.0561
3483,1.0,3.7566,0.4289
3484,1.0,3.0808,0.5398
3485,1.0,1.9953,1.7143
3486,1.0,2.7488,-0.6761
3487,1.0,4.5562,-0.2039
3488,0.0,-1.725,-0.0972
3489,0.0,-0.2739,-0.8232
3490,1.0,2.9113,0.4302
3491,0.0,2.1387,-0.8098
3492,0.0,-1.1137,-1.0875
3493,1.0,3.0577,0.3273
3494,1.0,0.2556,-0.3862
3495,0.0,-1.6539,-1.0616
3496,0.0,2.156,0.3257
3497,0.0,1.132,0.5513
3498,0.0,-1.0757,-0.3063
3499,1.0,1.6501,0.5275
3500,1.0,3.0971,1.2726
3501,1.0,0.5832,0.1359
3502,0.0,-1.3666,-1.0196
3503,1.0,0.5079,-1.0912
3504,1.0,0.0039,-0.7666
3505,0.0,-0.8566,0.6836
3506,1.0,4.3913,1.2798
3507,1.0,1.1664,-0.344
3508,1.0,-0.1805,-1.2436
3509,0.0,0.1146,0.648
3510,0.0,1.1222,0.7674
3511,0.0,0.3102,0.3055
3512,0.0,-1.0208,-0.1132
3513,0.0,-3.3334,-1.4124
3514,0.0,1.0461,0.2349
3515,1.0,4.0774,0.2827
3516,0.0,-0.1941,-0.5085
3517,1.0,4.829,0.4369
3518,0.0,0.612,-0.1843
3519,0.0,-3.1946,-1.1202
3520,1.0,3.7512,0.8339
3521,0.0,1.1189,1.558
3522,0.0,-0.5263,-0.2503
3523,1.0,2.7594,-0.0917
3524,1.0,3.4508,0.7491
3525,1.0,3.4119,0.6721
3526,0.0,0.475,-0.0766
3527,0.0,-3.9759,-2.5038
3528,1.0,2.5742,-0.2439
3529,0.0,-3.0571,-1.588
3530,1.0,1.828,0.4117
3531,1.0,3.4788,0.1547
3532,1.0,2.5119,-0.0394
3533,1.0,1.545,-0.2617
3534,0.0,0.4004,-0.1089
3535,1.0,0.6693,-1.0206
3536,0.0,0.4247,-0.2344
3537,0.0,-1.9368,-1.2982
3538,0.0,-0.1728,-0.5699
3539,0.0,-1.656,-1.2982
3540,0.0,0.1579,-0.6205
3541,0.0,0.501,-0.7748
3542,1.0,2.3426,-0.4025
3543,1.0,2.256,-0.1906
3544,0.0,-1.9102,-2.0869
3545,0.0,-2.6065,-0.9783
3546,0.0,0.8826,-0.2489
3547,0.0,2.4692,2.0417
3548,1.0,2.43,-0.2601
3549,0.0,-0.2325,0.5978
3550,1.0,2.7232,1.0443
3551,1.0,3.2696,0.7454
3552,1.0,0.2866,-1.2411
3553,1.0,-0.0746,-1.3523
3554,0.0,0.7643,0.5255
3555,1.0,2.8278,0.3447
3556,1.0,0.3197,-0.0289
3557,1.0,3.536,0.4389
3558,0.0,0.2891,-0.2574
3559,1.0,1.4546,0.064
3560,1.0,2.8957,0.1393
3561,0.0,-1.1419,-0.7666
3562,1.0,3.4842,1.6481
3563,0.0,-2.9535,-1.8757
3564,0.0,0.5574,0.1535
3565,0.0,1.2474,0.2761
3566,0.0,-0.7865,-0.7058
3567,0.0,-0.6432,-0.6752
3568,0.0,1.3323,-0.0754
3569,0.0,-0.6308,-1.1766
3570,0.0,-0.2886,-0.7643
3571,1.0,3.1696,0.5854
3572,0.0,-2.0588,-1.2152
3573,0.0,2.8156,1.2245
3574,1.0,0.3854,-0.9612
3575,0.0,1.4025,0.595
3576,0.0,-1.521,-1.2267
3577,0.0,-1.7791,-0.7202
3578,0.0,0.0862,0.4414
3579,1.0,-1.1422,-1.2814
3580,0.0,-0.5456,-0.532
3581,1.0,0.5026,-1.1078
3582,1.0,2.8063,0.3225
3583,0.0,-1.1562,-1.3641
3584,0.0,-0.1861,-0.5095
3585,1.0,2.5122,1.2867
3586,0.0,-0.9132,-0.2183
3587,0.0,-0.7862,-0.6115
3588,0.0,1.6824,0.5097
3589,1.0,1.4567,-0.2708
3590,0.0,1.8878,0.615
3591,0.0,-1.9654,-0.8919
3592,0.0,-0.1159,-0.2689
3593,0.0,-2.6729,-2.3055
3594,0.0,1.3659,1.0387
3595,0.0,-2.1811,-0.0859
3596,0.0,0.5698,-0.0778
3597,1.0,2.5311,0.1849
3598,1.0,3.2723,0.0978
3599,1.0,3.2935,1.1538
3600,1.0,1.6938,0.1008
3601,0.0,-0.6697,-0.0265
3602,1.0,2.7735,1.5324
3603,1.0,2.5355,0.7089
3604,0.0,-1.1442,-0.8084
3605,0.0,-1.6485,-1.5963
3606,1.0,1.7497,0.7032
3607,0.0,-0.8233,-0.9735
3608,0.0,-1.0545,-1.712
3609,1.0,2.5324,-0.22
3610,0.0,-3.8728,-2.7656
3611,0.0,1.0183,0.4205
3612,1.0,1.2985,-0.3745
3613,0.0,-2.0165,-1.5369
3614,0.0,-0.2979,-0.5405
3615,0.0,-1.2458,-0.3737
3616,0.0,-1.2744,0.2631
3617,0.0,-3.3074,-1.5108
3618,1.0,3.9054,1.0744
3619,1.0,-1.683,-2.0209
3620,1.0,1.7828,0.1907
3621,1.0,3.0825,1.8103
3622,1.0,4.3899,-0.0044
3623,1.0,1.7389,0.8892
3624,0.0,0.7638,-0.0351
3625,0.0,0.4982,-0.2315
3626,0.0,1.033,0.5945
3627,0.0,-1.1106,-0.9195
3628,1.0,4.1701,1.4847
3629,1.0,3.9124,1.4964
3630,0.0,-0.3278,-1.064
3631,1.0,3.8218,0.9209
3632,0.0,-1.4691,-0.6606
3633,1.0,3.5114,1.3272
3634,0.0,0.9266,0.9401
3635,0.0,0.3161,-0.4022
3636,0.0,-0.4312,-0.1701
3637,0.0,0.3719,0.1426
3638,1.0,3.6678,0.8623
3639,1.0,1.9825,0.58
3640,0.0,-4.2976,-2.3427
3641,1.0,3.4629,1.1905
3642,1.0,4.4216,0.6479
3643,1.0,5.3844,1.9808
3644,0.0,1.1174,0.2839
3645,0.0,0.0803,0.0462
3646,1.0,3.1117,1.3616
3647,1.0,1.7251,-0.548
3648,1.0,3.4312,0.3268
3649,0.0,-0.4126,-0.5289
3650,1.0,4.5245,1.4136
3651,0.0,-1.7498,-0.3046
3652,0.0,-0.2603,-0.3208
3653,0.0,-2.952,-2.4079
3654,0.0,-0.8888,-1.1556
3655,0.0,-1.4185,-0.8562
3656,0.0,-1.4761,-0.7518
3657,1.0,1.1975,-0.7489
3658,1.0,2.5633,0.346
3659,1.0,1.6403,-0.3974
3660,0.0,-0.6409,-0.6883
3661,0.0,-0.0778,-0.0636
3662,0.0,-0.1737,-1.075
3663,1.0,2.3843,-0.4503
3664,0.0,-0.512,-1.5729
3665,0.0,-1.2872,-1.7234
3666,1.0,0.9702,-0.1471
3667,1.0,4.4205,0.8964
3668,0.0,-1.0214,-0.3695
3669,0.0,-0.3632,-0.1394
3670,0.0,-2.0899,-1.0949
3671,1.0,2.636,0.2886
3672,0.0,-1.5465,-0.8836
3673,1.0,2.7051,1.2013
3674,1.0,4.5813,0.7696
3675,0.0,0.3801,0.0041
3676,1.0,1.0063,-0.3909
3677,1.0,3.0719,-0.1556
3678,0.0,-2.2602,-1.27
3679,0.0,-1.4368,-1.0046
3680,0.0,0.0401,0.5116
3681,0.0,-0.3618,-1.2258
3682,1.0,1.5584,0.148
3683,0.0,0.6882,-0.8007
3684,1.0,3.693,1.6382
3685,1.0,3.078,1.9286
3686,1.0,2.8222,0.1322
3687,1.0,1.1807,-0.8891
3688,0.0,-0.1171,-1.1336
3689,0.0,-0.0007,-0.5624
3690,1.0,2.5594,0.2099
3691,0.0,-0.3599,-1.7922
3692,1.0,2.6321,0.3627
3693,1.0,5.4683,1.4925
3694,0.0,-1.0382,-0.0827
3695,1.0,0.4616,-2.3187
3696,0.0,-1.7596,-0.8061
3697,0.0,-0.0086,-0.3958
3698,1.0,2.4837,0.9239
3699,1.0,1.0908,-0.8069
3700,0.0,-0.692,0.1188
3701,1.0,5.1237,0.812
3702,1.0,2.2646,-0.5359
3703,0.0,-0.0579,-0.2793
3704,1.0,1.8275,0.5105
3705,1.0,3.5103,0.2593
3706,1.0,2.9032,-0.4798
3707,1.0,1.3942,0.1424
3708,1.0,1.4999,-0.0721
3709,0.0,-0.0365,-0.3519
3710,0.0,1.6424,0.5993
3711,0.0,-0.5477,-0.1474
3712,0.0,-1.9763,-1.4308
3713,1.0,1.153,0.2924
3714,1.0,3.7759,0.823
3715,0.0,-1.6363,-1.1511
3716,0.0,-2.7727,-1.2904
3717,0.0,1.9992,0.7875
3718,1.0,2.7688,0.8156
3719,0.0,2.1779,1.3439
3720,0.0,-1.7591,-1.1546
3721,1.0,2.1913,0.7498
3722,1.0,1.9293,-0.3072
3723,0.0,-1.0206,-0.6842
3724,0.0,-2.7897,-0.3017
3725,0.0,1.0609,-0.1595
3726,0.0,-2.9854,-1.0523
3727,0.0,2.5062,0.7215
3728,0.0,-2.6001,-1.4915
3729,1.0,2.6737,0.3054
3730,0.0,-0.1389,0.2617
3731,1.0,3.682,0.6867
3732,1.0,1.407,-0.6466
3733,0.0,-0.0462,0.4027
3734,1.0,3.9394,1.1389
3735,1.0,-0.0265,-0.2664
3736,1.0,-0.1707,-1.8651
3737,0.0,-0.1126,-0.224
3738,1.0,4.2387,0.817
3739,1.0,2.786,0.9709
3740,0.0,0.2638,0.2632
3741,0.0,0.593,-0.5253
3742,1.0,4.0307,0.6395
3743,0.0,0.717,-0.3791
3744,1.0,4.8361,1.2494
3745,0.0,-1.235,-0.5596
3746,1.0,-1.3985,-1.4921
3747,0.0,-0.1702,-0.2157
3748,1.0,3.6165,0.6313
3749,0.0,-0.6915,0.4667
3750,1.0,2.3957,0.8392
3751,1.0,2.0276,0.3043
3752,1.0,3.0007,1.4174
3753,0.0,1.1077,0.6671
3754,0.0,0.0365,0.1083
3755,1.0,0.1247,-0.8753
3756,0.0,-0.6388,0.268
3757,0.0,-2.8452,-2.3846
3758,1.0,0.4375,-0.0694
3759,1.0,5.8736,1.9284
3760,0.0,-1.6592,-0.2841
3761,0.0,-1.6363,-1.2416
3762,0.0,-1.8625,-0.1199
3763,0.0,-2.6799,-0.8752
3764,0.0,1.9965,0.9111
3765,0.0,-2.1375,-0.0966
3766,0.0,0.3399,0.2521
3767,0.0,-1.2954,0.2077
3768,0.0,-1.6725,-0.3566
3769,0.0,-0.369,-0.719
3770,0.0,0.5101,0.2437
3771,0.0,-3.2433,-2.23
3772,0.0,-2.6806,-1.3138
3773,1.0,1.0034,-0.5755
3774,1.0,3.937,1.2154
3775,1.0,0.6916,0.2256
3776,1.0,1.6682,-0.4195
3777,0.0,-1.0718,0.0496
3778,0.0,-0.1301,-0.5957
3779,0.0,1.3083,-0.304
3780,0.0,-3.1764,-1.5389
3781,0.0,1.7852,0.3001
3782,0.0,0.2687,-0.4925
3783,0.0,1.6258,0.6202
3784,0.0,-2.0852,-1.4086
3785,1.0,2.4201,1.1647
3786,1.0,1.7549,0.0448
3787,1.0,4.812,2.1247
3788,0.0,0.178,-0.3929
3789,1.0,6.0132,1.9692
3790,0.0,-1.0036,-0.5143
3791,0.0,-0.3476,0.12
3792,1.0,0.0954,-1.567
3793,0.0,-0.4648,-0.606
3794,1.0,4.5353,0.0105
3795,1.0,1.2109,0.1999
3796,1.0,3.7439,0.5687
3797,0.0,0.1677,0.5626
3798,0.0,-0.345,-0.0416
3799,1.0,4.0346,1.2898
3800,1.0,3.7151,2.3911
3801,0.0,-0.3856,-0.9423
3802,0.0,-1.2077,-0.4819
3803,0.0,-0.7598,-0.0143
3804,1.0,2.8546,0.639
3805,0.0,-1.9978,-1.0576
3806,1.0,3.7346,0.9613
3807,0.0,-1.4564,-1.8115
3808,1.0,1.7248,-0.1687
3809,0.0,-2.1602,-2.3381
3810,0.0,0.2095,-0.6695
3811,0.0,0.3437,0.6992
3812,0.0,-0.9174,-0.7378
3813,0.0,-0.7378,-0.9915
3814,1.0,1.3784,0.7662
3815,0.0,1.1944,0.5165
3816,1.0,4.6507,1.8577
3817,1.0,2.5391,0.7793
3818,1.0,3.6613,0.3523
3819,0.0,-2.3382,-0.8263
3820,1.0,1.5892,-0.0451
3821,1.0,3.0056,0.2273
3822,0.0,-0.368,-0.2919
3823,1.0,7.0482,3.3954
3824,1.0,2.243,1.0891
3825,1.0,1.3125,0.1649
3826,1.0,6.5829,1.7339
3827,0.0,-4.21,-1.6341
3828,0.0,-2.0792,-1.4051
3829,1.0,3.3392,0.3595
3830,1.0,1.8662,-0.0318
3831,0.0,1.2152,0.7888
3832,1.0,1.6289,-0.2212
3833,1.0,0.8649,-0.0257
3834,1.0,1.362,-0.3514
3835,1.0,4.3864,0.7516
3836,0.0,-0.8355,-0.5568
3837,1.0,5.2892,1.6447
3838,0.0,0.4492,-0.9913
3839,1.0,2.4024,0.1074
3840,1.0,4.1244,1.2883
3841,1.0,5.1319,1.0113
3842,1.0,0.051,-1.073
3843,0.0,2.5321,1.692
3844,1.0,7.0871,2.5619
3845,1.0,1.6678,0.5572
3846,0.0,0.6136,-0.9436
3847,1.0,-0.8183,-1.4205
3848,1.0,4.2623,1.0329
3849,1.0,4.8874,1.7933
3850,0.0,-0.0118,-0.4496
3851,0.0,-1.0527,-1.3691
3852,1.0,1.3234,-0.9498
3853,1.0,2.6381,0.4654
3854,1.0,5.5677,0.6453
3855,0.0,-1.5102,-0.7351
3856,0.0,-2.8892,-1.0373
3857,1.0,1.7629,-0.1119
3858,1.0,3.9668,0.8704
3859,1.0,0.3728,-1.073
3860,0.0,0.0619,0.1284
3861,1.0,3.6372,0.9975
3862,1.0,4.3893,1.296
3863,0.0,-0.9287,-0.7934
3864,1.0,0.7077,-0.3894
3865,1.0,1.5169,0.6204
3866,1.0,4.2958,0.2215
3867,1.0,3.654,1.5886
3868,1.0,1.8025,-0.7813
3869,1.0,2.7745,0.4291
3870,1.0,3.341,0.5359
3871,0.0,-1.0933,-0.5749
3872,0.0,1.3516,0.3994
3873,1.0,2.0142,-0.6913
3874,0.0,-0.5174,-0.8456
3875,0.0,-0.26,-0.9875
3876,0.0,2.0488,0.5255
3877,1.0,2.261,0.0383
3878,0.0,-0.6979,0.0075
3879,1.0,1.0775,-0.7531
3880,0.0,0.6797,-0.7915
3881,0.0,-1.049,-1.0957
3882,0.0,-1.6103,-0.3527
3883,1.0,3.3878,0.3057
3884,1.0,0.1401,0.1018
3885,0.0,2.4327,0.6109
3886,1.0,-0.324,-1.2592
3887,1.0,1.9746,0.8665
3888,0.0,2.0149,-0.8063
3889,0.0,-4.1351,-2.0637
3890,1.0,2.3015,0.9385
3891,0.0,0.1412,0.616
3892,0.0,-1.6518,-0.3541
3893,1.0,1.8403,-0.7927
3894,1.0,4.4639,0.9176
3895,1.0,4.9604,1.1643
3896,1.0,3.3904,0.7155
3897,0.0,-0.549,-1.1582
3898,1.0,0.2144,-0.7305
3899,0.0,1.0055,-0.4942
3900,1.0,3.3496,0.2424
3901,0.0,-1.8989,-1.5673
3902,1.0,4.0254,1.1248
3903,0.0,-2.0109,-1.4055
3904,1.0,3.2673,1.3787
3905,1.0,1.8874,0.1848
3906,1.0,4.1398,1.6048
3907,0.0,-0.2355,0.3353
3908,0.0,-1.1172,-1.365
3909,0.0,0.1247,0.6285
3910,1.0,2.1672,0.2615
3911,0.0,-2.4046,-0.4372
3912,1.0,1.0437,-1.3125
3913,1.0,1.0733,-0.0186
3914,1.0,2.7824,-0.3041
3915,0.0,-0.8594,-1.7697
3916,0.0,-1.0747,-0.5092
3917,0.0,-0.4537,0.0314
3918,0.0,-0.7748,-0.9054
3919,1.0,2.3118,0.4476
3920,1.0,0.5708,-0.2633
3921,0.0,2.0309,0.5159
3922,0.0,-1.9453,-0.9711
3923,1.0,2.4759,0.4265
3924,0.0,-3.663,-1.2528
3925,0.0,-0.1632,-0.327
3926,1.0,4.2002,0.4471
3927,1.0,2.3995,-0.3791
3928,0.0,1.1284,1.0215
3929,1.0,4.4912,1.1641
3930,1.0,0.4825,-0.2389
3931,1.0,2.2592,0.5872
3932,1.0,2.2875,0.719
3933,0.0,-0.3165,0.8249
3934,1.0,1.0925,-0.0092
3935,1.0,2.1454,0.6862
3936,1.0,0.6938,-0.3051
3937,1.0,4.0992,0.3159
3938,0.0,-1.2234,-1.8805
3939,1.0,2.6411,-0.5184
3940,1.0,6.3668,2.992
3941,1.0,3.0046,0.129
3942,1.0,2.0614,1.1126
3943,0.0,-3.3221,-1.7775
3944,1.0,1.9705,-0.2444
3945,0.0,-0.5492,-0.0195
3946,0.0,0.3684,0.527
3947,1.0,0.0865,-0.8249
3948,1.0,2.6676,0.8801
3949,0.0,0.1542,0.4362
3950,1.0,4.4197,1.3092
3951,1.0,4.7234,1.1539
3952,1.0,4.5085,1.4209
3953,0.0,-2.0164,-1.2642
3954,0.0,-1.6219,-0.9992
3955,0.0,-1.4909,-0.3832
3956,0.0,0.4435,0.738
3957,0.0,-2.7882,-1.7696
3958,1.0,5.7944,1.9039
3959,0.0,1.6646,0.8025
3960,0.0,-1.0486,-0.1387
3961,1.0,3.7528,0.4288
3962,1.0,3.7698,1.4025
3963,1.0,3.3068,0.0551
3964,1.0,3.8886,0.2131
3965,0.0,2.0659,1.627
3966,0.0,-0.9527,-0.708
3967,1.0,2.2271,0.5858
3968,1.0,2.4756,-0.5033
3969,0.0,0.2439,-0.7931
3970,1.0,1.4404,1.0512
3971,1.0,2.0152,0.7324
3972,0.0,-0.9918,-0.3651
3973,0.0,1.7636,1.0209
3974,1.0,3.3565,0.2132
3975,1.0,4.3272,1.6919
3976,1.0,2.2853,0.5938
3977,0.0,0.8651,0.8426
3978,1.0,-0.0951,-0.1659
3979,1.0,5.1692,0.809
3980,1.0,0.5715,-0.2878
3981,1.0,2.52,0.6332
3982,1.0,2.3957,-0.6764
3983,0.0,-1.4533,-1.0316
3984,0.0,-1.1631,-0.5971
3985,1.0,0.5378,0.7788
3986,1.0,2.9994,0.3322
3987,1.0,2.9646,1.0408
3988,0.0,2.8376,1.2568
3989,0.0,-2.7109,-1.4055
3990,0.0,-0.7557,-1.9357
3991,0.0,1.772,1.0868
3992,1.0,3.5364,1.351
3993,0.0,-1.3301,-0.6939
3994,1.0,3.3844,1.1314
3995,0.0,0.9931,0.7005
3996,0.0,-2.3054,-0.5209
3997,1.0,-0.026,-1.1561
3998,1.0,2.0521,-0.0492
3999,1.0,1.1001,-0.8489
